id_student,total_clicks,avg_clicks_per_day,max_clicks_per_day,days_with_no_activity,variance_of_clicks,num_activity_types,most_frequent_activity_type,active_days,interaction_gap,first_interaction_date,last_interaction_date,project_trajectory_score,dynamic_interaction_index,final_result
35340,347,3.577319587628866,36,0,25.434063573883165,6,oucontent,25,2.2,62,117,696.5895522388059,0.014533773960560126,Pass
35355,588,3.5636363636363635,28,0,16.881596452328164,9,oucontent,35,1.7428571428571429,72,133,1180.3880597014925,0.006987622444642578,Withdrawn
35355,588,3.5636363636363635,28,0,16.881596452328164,9,oucontent,35,1.7428571428571429,72,133,1180.3880597014925,0.006987622444642578,Pass
35508,446,2.858974358974359,14,0,6.096112489660876,7,oucontent,32,2.15625,61,130,895.3283582089553,0.0055359432245583925,Pass
35508,446,2.858974358974359,14,0,6.096112489660876,7,oucontent,32,2.15625,61,130,895.3283582089553,0.0055359432245583925,Distinction
35544,619,3.9426751592356686,80,0,58.285154336109734,11,oucontent,28,2.0,61,117,1242.6194029850747,0.012333556463648478,Pass
35860,317,3.561797752808989,68,0,70.86261491317666,9,oucontent,11,3.1818181818181817,65,100,636.3656716417911,0.02655518460762964,Pass
36347,643,3.896969696969697,36,0,32.153954175905405,6,oucontent,37,1.5135135135135136,61,117,1290.7985074626865,0.008818733556778521,Pass
36385,154,7.333333333333333,88,0,351.03333333333325,5,quiz,4,1.75,68,75,309.14925373134326,0.12166158165538986,Withdrawn
36385,154,7.333333333333333,88,0,351.03333333333325,5,quiz,4,1.75,68,75,309.14925373134326,0.12166158165538986,Withdrawn
37298,289,4.013888888888889,63,0,72.68994522691703,9,oucontent,16,2.5625,61,102,580.1567164179105,0.029501175967602152,Pass
37622,137,2.4035087719298245,9,0,3.316416040100251,6,forumng,14,3.0,88,130,275.0223880597015,0.013292722434326028,Pass
37652,51,2.4285714285714284,11,0,7.057142857142857,5,homepage,8,3.875,100,131,102.38059701492537,0.052088791112953864,Distinction
38053,287,3.0531914893617023,15,0,6.5455273392816276,6,forumng,22,2.8181818181818183,71,133,576.1417910447761,0.008914365235595278,Pass
38234,9,3.0,7,0,12.0,2,quiz,1,0.0,131,131,18.067164179104477,0.38490017945975047,Fail
38711,91,4.333333333333333,49,0,111.73333333333332,6,oucontent,1,0.0,108,108,182.67910447761193,0.11615822989291483,Withdrawn
39208,536,3.134502923976608,26,0,16.552390780873754,10,oucontent,42,1.5476190476190477,66,131,1076.0,0.007590415952719451,Pass
39208,536,3.134502923976608,26,0,16.552390780873754,10,oucontent,42,1.5476190476190477,66,131,1076.0,0.007590415952719451,Withdrawn
39655,119,2.6444444444444444,15,0,10.188888888888888,6,forumng,12,4.25,66,117,238.88805970149255,0.026823562173387366,Distinction
39660,154,1.9743589743589745,12,0,3.272061272061271,7,homepage,20,2.85,61,118,309.14925373134326,0.011745999904162174,Fail
39882,327,4.418918918918919,72,0,118.65771936319881,7,subpage,10,5.0,70,120,656.4402985074627,0.033311964556404346,Withdrawn
39882,327,4.418918918918919,72,0,118.65771936319881,7,subpage,10,5.0,70,120,656.4402985074627,0.033311964556404346,Pass
40184,413,2.1736842105263157,11,0,2.4194096351991092,9,subpage,34,1.8529411764705883,67,130,829.0820895522388,0.0037662110329365617,Distinction
40419,172,2.774193548387097,11,0,5.4563722897937605,7,forumng,11,3.8181818181818183,86,128,345.2835820895522,0.013580743615138871,Withdrawn
40419,172,2.774193548387097,11,0,5.4563722897937605,7,forumng,11,3.8181818181818183,86,128,345.2835820895522,0.013580743615138871,Pass
40563,81,1.5,5,0,0.9716981132075471,6,subpage,12,5.083333333333333,67,128,162.6044776119403,0.012169722093544395,Pass
40604,136,3.5789473684210527,45,0,54.89900426742531,6,homepage,10,4.0,66,106,273.0149253731343,0.054480781084141346,Pass
40857,5,1.25,2,0,0.25,3,subpage,1,0.0,103,103,10.037313432835822,0.1,Withdrawn
40878,742,4.390532544378698,102,0,104.4894336432798,9,oucontent,28,2.2857142857142856,69,133,1489.5373134328358,0.01377629018822743,Distinction
41060,145,1.7901234567901234,8,0,1.8929012345679013,7,subpage,14,3.7142857142857144,64,116,291.0820895522388,0.009488465328794667,Fail
41414,157,3.14,17,0,13.184081632653056,6,homepage,15,3.2666666666666666,66,115,315.1716417910448,0.023127318922629803,Pass
41547,236,4.916666666666667,29,0,46.88652482269502,5,oucontent,16,4.0625,66,131,473.76119402985074,0.029014294792950156,Pass
42552,1011,3.800751879699248,92,0,53.55637679103418,11,subpage,33,1.5454545454545454,79,130,2029.544776119403,0.00723859766817822,Pass
42616,570,2.878787878787879,24,0,11.132441162898015,7,forumng,35,1.8571428571428572,69,134,1144.2537313432836,0.00585356369657191,Pass
42638,2543,3.601983002832861,134,0,54.62575492737025,10,forumng,66,1.0909090909090908,61,133,5104.977611940299,0.002906379795898238,Pass
42638,2543,3.601983002832861,134,0,54.62575492737025,10,forumng,66,1.0909090909090908,61,133,5104.977611940299,0.002906379795898238,Pass
42668,320,2.8828828828828827,42,0,22.504340704340688,5,oucontent,21,2.619047619047619,65,120,642.3880597014926,0.014824606308122554,Pass
42746,1996,4.175732217573222,55,0,43.088550301307876,11,oucontent,56,1.2678571428571428,61,132,4006.89552238806,0.0032886708161279123,Distinction
42746,1996,4.175732217573222,55,0,43.088550301307876,11,oucontent,56,1.2678571428571428,61,132,4006.89552238806,0.0032886708161279123,Distinction
43273,179,2.671641791044776,18,0,7.587516960651287,7,subpage,12,3.3333333333333335,61,101,359.3358208955224,0.015388518339868216,Pass
43284,183,1.967741935483871,11,0,3.3576437587657795,8,homepage,24,2.3333333333333335,64,120,367.36567164179104,0.010013046162708499,Withdrawn
43430,780,4.457142857142857,58,0,56.100164203612486,8,oucontent,28,2.107142857142857,61,120,1565.8208955223881,0.009602569597377196,Pass
43564,343,3.146788990825688,16,0,7.959734964322122,6,oucontent,24,2.5833333333333335,70,132,688.5597014925373,0.008225365089911134,Pass
43958,210,3.3870967741935485,76,0,92.24114225277631,7,forumng,15,2.8,68,110,421.5671641791045,0.045734405853227855,Withdrawn
43958,210,3.3870967741935485,76,0,92.24114225277631,7,forumng,15,2.8,68,110,421.5671641791045,0.045734405853227855,Fail
45423,562,5.109090909090909,89,0,95.40083402835693,7,subpage,13,4.461538461538462,73,131,1128.1940298507463,0.01737959973759565,Fail
45462,189,3.0,33,0,25.032258064516128,6,homepage,22,3.0,68,134,379.410447761194,0.026472088711850205,Pass
45642,276,2.5090909090909093,12,0,5.169641367806504,6,forumng,28,2.1785714285714284,72,133,554.0597014925373,0.008237987448128791,Pass
45664,505,2.72972972972973,61,0,34.72003525264392,8,subpage,29,1.8275862068965518,63,116,1013.7686567164179,0.011668061260284137,Withdrawn
45664,505,2.72972972972973,61,0,34.72003525264392,8,subpage,29,1.8275862068965518,63,116,1013.7686567164179,0.011668061260284137,Pass
46016,35,2.1875,7,0,3.629166666666666,4,subpage,3,8.333333333333334,83,108,70.26119402985074,0.05442963378540779,Withdrawn
46148,638,3.5444444444444443,30,0,22.41700806952204,9,oucontent,37,1.5675675675675675,62,120,1280.7611940298507,0.007421097634523097,Pass
46605,644,2.5454545454545454,19,0,5.01875901875902,8,forumng,51,1.0980392156862746,61,117,1292.8059701492537,0.003478662569264405,Distinction
46705,74,2.740740740740741,25,0,21.73789173789174,4,homepage,11,4.818181818181818,68,121,148.55223880597015,0.06300528653873652,Fail
46753,232,2.7294117647058824,14,0,6.009243697478992,8,subpage,21,2.5238095238095237,65,118,465.7313432835821,0.01056627533817511,Pass
46844,62,2.0,8,0,2.266666666666666,6,homepage,11,5.090909090909091,76,132,124.46268656716418,0.024282988797067126,Pass
47061,76,3.8,12,0,10.694736842105263,5,oucontent,4,15.25,69,130,152.56716417910448,0.04303001119271724,Pass
47063,53,1.7666666666666666,7,0,1.9781609195402294,6,homepage,13,4.3076923076923075,72,128,106.3955223880597,0.026537190327282953,Withdrawn
47855,1,1.0,1,0,,1,homepage,1,0.0,99,99,2.0074626865671643,,Withdrawn
47861,952,3.8857142857142857,86,0,62.51147540983606,11,oucontent,45,1.4444444444444444,68,133,1911.1044776119404,0.008305062905203102,Pass
47891,24,1.6,3,0,0.6857142857142858,4,homepage,5,7.0,89,124,48.17910447761194,0.03450327796711771,Fail
48040,500,2.347417840375587,22,0,7.057976791567015,7,resource,39,1.6153846153846154,71,134,1003.7313432835821,0.005313370603135834,Pass
48152,90,3.9130434782608696,24,0,27.446640316205535,5,homepage,9,4.0,86,122,180.67164179104478,0.05821060138077766,Pass
48503,50,2.0,7,0,2.8333333333333335,5,forumng,8,5.25,86,128,100.3731343283582,0.033665016461206926,Pass
48635,896,4.45771144278607,58,0,73.26945273631844,8,subpage,29,1.9655172413793103,63,120,1798.6865671641792,0.00955330106011357,Withdrawn
48635,896,4.45771144278607,58,0,73.26945273631844,8,subpage,29,1.9655172413793103,63,120,1798.6865671641792,0.00955330106011357,Pass
49119,448,3.3684210526315788,28,0,26.50717703349282,7,forumng,27,2.037037037037037,61,116,899.3432835820896,0.011492214550039273,Distinction
49119,448,3.3684210526315788,28,0,26.50717703349282,7,forumng,27,2.037037037037037,61,116,899.3432835820896,0.011492214550039273,Withdrawn
49123,217,5.166666666666667,34,0,44.922764227642276,4,oucontent,13,4.153846153846154,63,117,435.61940298507466,0.030886841684899254,Pass
50069,178,2.656716417910448,19,0,9.107643600180912,6,resource,6,9.5,60,117,357.32835820895525,0.016954422889138784,Fail
50263,496,3.5428571428571427,45,0,31.68879753340185,8,subpage,29,2.0,61,119,995.7014925373135,0.011349355593512007,Withdrawn
50263,496,3.5428571428571427,45,0,31.68879753340185,8,subpage,29,2.0,61,119,995.7014925373135,0.011349355593512007,Pass
50476,27,1.4210526315789473,3,0,0.3684210526315789,5,subpage,5,7.4,61,98,54.201492537313435,0.02248062883951422,Distinction
50487,1144,5.296296296296297,140,0,136.20017226528853,9,oucontent,31,2.032258064516129,71,134,2296.537313432836,0.010201471109355195,Pass
50993,26,2.1666666666666665,7,0,5.242424242424243,2,homepage,6,8.666666666666666,61,113,52.19402985074627,0.08806284941661348,Fail
51030,68,1.446808510638298,6,0,1.0786308973172989,6,subpage,14,3.7857142857142856,64,117,136.50746268656715,0.01527311126197027,Pass
51033,232,2.2524271844660193,35,0,13.504283266704734,7,subpage,15,3.6,69,123,465.7313432835821,0.0158397303737855,Pass
51153,107,1.671875,4,0,0.7636408730158728,6,homepage,31,2.032258064516129,66,129,214.79850746268656,0.008166967080773798,Pass
51163,289,2.3495934959349594,12,0,4.311208849793414,8,subpage,19,2.473684210526316,83,130,580.1567164179105,0.007184585017367788,Pass
51485,505,3.3006535947712417,32,0,25.474802201582385,9,oucontent,27,1.9259259259259258,79,131,1013.7686567164179,0.00999456811625874,Distinction
51576,1884,7.163498098859316,141,0,190.89301367079798,10,oucontent,29,1.6896551724137931,85,134,3782.0597014925374,0.007333547658898974,Withdrawn
51576,1884,7.163498098859316,141,0,190.89301367079798,10,oucontent,29,1.6896551724137931,85,134,3782.0597014925374,0.007333547658898974,Withdrawn
51576,1884,7.163498098859316,141,0,190.89301367079798,10,oucontent,29,1.6896551724137931,85,134,3782.0597014925374,0.007333547658898974,Distinction
51955,94,1.1604938271604939,3,0,0.23641975308641974,5,subpage,23,2.608695652173913,66,126,188.70149253731344,0.005172661108047533,Fail
52014,59,2.269230769230769,12,0,5.804615384615385,5,homepage,11,4.363636363636363,71,119,118.44029850746269,0.04083520241157227,Fail
52130,403,3.80188679245283,17,0,9.741329739442946,5,oucontent,25,2.48,72,134,809.0074626865671,0.007744690664007672,Pass
52426,23,1.9166666666666667,7,0,2.8106060606060614,5,forumng,2,8.5,64,81,46.17164179104478,0.07289070540873578,Fail
52702,8,2.0,4,0,2.0,2,homepage,2,10.5,106,127,16.059701492537314,0.1767766952966369,Pass
52765,881,3.5668016194331984,23,0,8.783121029590863,7,forumng,41,1.4878048780487805,68,129,1768.5746268656717,0.003363942201415122,Pass
52797,230,3.7096774193548385,21,0,17.324167107350604,8,forumng,12,4.333333333333333,73,125,461.7164179104478,0.018096656631415683,Pass
52899,441,3.5,23,0,16.748000000000008,7,homepage,38,1.868421052631579,62,133,885.2910447761194,0.009279891246606303,Withdrawn
52899,441,3.5,23,0,16.748000000000008,7,homepage,38,1.868421052631579,62,133,885.2910447761194,0.009279891246606303,Pass
53025,988,3.742424242424242,36,0,15.75849752275608,7,forumng,44,1.3409090909090908,68,127,1983.3731343283582,0.0040179123577635725,Pass
53136,983,4.842364532019705,58,0,80.26215675754769,7,subpage,32,1.75,64,120,1973.3358208955224,0.009113850388534493,Pass
53166,1134,8.1,72,0,173.37122302158272,7,oucontent,19,3.263157894736842,68,130,2276.4626865671644,0.011611155782775592,Pass
53197,48,2.823529411764706,17,0,13.904411764705882,3,oucontent,3,2.3333333333333335,81,88,96.35820895522389,0.07768462485937924,Fail
53300,601,4.355072463768116,110,0,140.36205437427267,8,subpage,37,1.7837837837837838,68,134,1206.4850746268658,0.019712893971937456,Distinction
53488,200,2.0408163265306123,8,0,2.101409636019356,8,forumng,16,3.4375,64,119,401.4925373134328,0.007248119818303495,Pass
53632,57,1.6285714285714286,4,0,0.9462184873949577,5,oucontent,7,8.714285714285714,62,123,114.42537313432835,0.017065572371165315,Withdrawn
53632,57,1.6285714285714286,4,0,0.9462184873949577,5,oucontent,7,8.714285714285714,62,123,114.42537313432835,0.017065572371165315,Fail
53709,650,7.386363636363637,136,0,369.29728317659345,7,subpage,12,3.6666666666666665,74,118,1304.8507462686566,0.029564783271409725,Withdrawn
53709,650,7.386363636363637,136,0,369.29728317659345,7,subpage,12,3.6666666666666665,74,118,1304.8507462686566,0.029564783271409725,Pass
54062,200,3.225806451612903,24,0,17.45637228979376,7,oucontent,16,4.0625,68,133,401.4925373134328,0.020890411849574533,Withdrawn
54062,200,3.225806451612903,24,0,17.45637228979376,7,oucontent,16,4.0625,68,133,401.4925373134328,0.020890411849574533,Distinction
54391,70,3.3333333333333335,43,0,83.03333333333333,5,subpage,3,11.0,67,100,140.52238805970148,0.13017518285484572,Withdrawn
54810,86,3.0714285714285716,15,0,11.846560846560847,3,homepage,16,3.9375,64,127,172.6417910447761,0.04002189916785231,Withdrawn
54810,86,3.0714285714285716,15,0,11.846560846560847,3,homepage,16,3.9375,64,127,172.6417910447761,0.04002189916785231,Pass
54882,216,3.4285714285714284,38,0,38.023041474654384,7,oucontent,15,4.066666666666666,69,130,433.6119402985075,0.02854760476912466,Fail
55013,191,2.8507462686567164,21,0,18.82587064676617,7,subpage,14,2.9285714285714284,89,130,383.42537313432837,0.022716643780032294,Fail
55026,24,2.0,7,0,3.818181818181819,6,homepage,6,8.5,80,131,48.17910447761194,0.0814173684098662,Pass
55104,321,2.9722222222222223,20,0,9.63473520249221,5,oucontent,17,3.764705882352941,68,132,644.3955223880597,0.009669741386013233,Pass
55242,5,1.6666666666666667,2,0,0.3333333333333333,2,homepage,2,10.5,69,90,10.037313432835822,0.11547005383792515,Fail
55450,425,3.373015873015873,29,0,24.859746031746038,8,oucontent,14,2.857142857142857,63,103,853.1716417910447,0.011731658533236572,Fail
55968,106,3.3125,17,0,15.189516129032258,6,forumng,11,4.7272727272727275,61,113,212.7910447761194,0.03676766960303248,Fail
56637,1067,3.568561872909699,47,0,21.49444456914547,9,forumng,54,1.2222222222222223,68,134,2141.9626865671644,0.004345089176691219,Distinction
56667,44,1.5714285714285714,5,0,1.6613756613756612,4,subpage,7,8.714285714285714,68,129,88.32835820895522,0.029294173233278195,Fail
56789,85,1.8888888888888888,7,0,2.8282828282828287,6,resource,11,5.363636363636363,72,131,170.63432835820896,0.019785293298412276,Pass
57079,87,1.6730769230769231,11,0,3.0086726998491695,7,subpage,10,4.4,90,134,174.6492537313433,0.01993738613295125,Fail
